Recency,Frequency,Monetary,Segments
27,10,692.9000000000001,Medium Value Customer
27,3,333.46,Medium Value Customer
11,7,205.78,Medium Value Customer
27,2,75.73000000000002,Medium Value Customer
17,25,2043.37,Medium Value Customer
126,2,63.15000000000001,Medium Value Customer
52,8,234.4,Medium Value Customer
28,1,71.10000000000001,Medium Value Customer
10,3,237.69,Medium Value Customer
39,4,239.02000000000004,Medium Value Customer
23,1,34.24000000000001,Medium Value Customer
15,13,283.51000000000005,Medium Value Customer
330,1,72.38000000000001,Low Value Customer
37,2,115.27,Medium Value Customer
281,2,56.650000000000006,Low Value Customer
21,2,146.21,Medium Value Customer
181,3,148.78,Low Value Customer
10,18,799.5,Medium Value Customer
79,3,259.91,Medium Value Customer
16,17,260.05,Medium Value Customer
16,5,276.28,Medium Value Customer
8,10,584.07,Medium Value Customer
9,8,634.0500000000001,Medium Value Customer
94,2,63.57,Medium Value Customer
163,1,3.75,Low Value Customer
188,1,31.24000000000001,Low Value Customer
36,1,146.68999999999997,Medium Value Customer
15,10,383.04,Medium Value Customer
282,1,43.16,Low Value Customer
15,5,542.25,Medium Value Customer
379,1,44.3,Low Value Customer
368,1,79.15,Low Value Customer
17,1,36.60999999999999,Medium Value Customer
42,12,1209.1,Medium Value Customer
193,1,81.4,Low Value Customer
270,2,22.32,Low Value Customer
142,3,78.62000000000003,Low Value Customer
80,1,16.549999999999997,Medium Value Customer
10,39,2757.94,Medium Value Customer
21,6,704.83,Medium Value Customer
185,1,37.05,Low Value Customer
169,2,6.3,Low Value Customer
15,2,21.6,Medium Value Customer
86,3,73.00000000000003,Medium Value Customer
363,1,30.15,Low Value Customer
213,1,6.1,Low Value Customer
29,8,69.55,Medium Value Customer
35,8,73.5,Medium Value Customer
39,12,732.69,Medium Value Customer
274,1,29.340000000000003,Low Value Customer
48,1,54.7,Medium Value Customer
42,5,128.64999999999998,Medium Value Customer
62,1,90.82,Medium Value Customer
232,1,2.55,Low Value Customer
65,1,47.92999999999999,Medium Value Customer
338,3,146.20999999999998,Low Value Customer
87,6,41.13,Medium Value Customer
7,6,345.9,Medium Value Customer
15,2,42.27000000000001,Medium Value Customer
20,4,224.47,Medium Value Customer
182,1,71.94000000000001,Low Value Customer
9,9,745.3,Medium Value Customer
307,1,1.25,Low Value Customer
370,1,94.26999999999998,Low Value Customer
234,1,2.1,Low Value Customer
164,2,36.2,Low Value Customer
14,62,1044.51,Medium Value Customer
191,3,322.2700000000001,Low Value Customer
113,4,295.7799999999999,Medium Value Customer
14,1,124.66,Medium Value Customer
7,17,1569.23,Medium Value Customer
233,5,60.74000000000001,Low Value Customer
13,2,147.72999999999996,Medium Value Customer
15,4,238.61,Medium Value Customer
144,18,913.7000000000002,Medium Value Customer
190,1,65.73999999999998,Low Value Customer
23,3,422.58,Medium Value Customer
8,12,672.0500000000001,Medium Value Customer
14,1,208.23,Medium Value Customer
42,1,107.04,Medium Value Customer
7,4,193.93,Medium Value Customer
35,1,93.74000000000002,Medium Value Customer
52,1,26.379999999999995,Medium Value Customer
322,1,25.66,Low Value Customer
37,1,67.41999999999999,Medium Value Customer
34,4,425.01,Medium Value Customer
18,4,329.52,Medium Value Customer
129,7,234.0,Medium Value Customer
21,1,54.2,Medium Value Customer
22,3,78.18,Medium Value Customer
233,1,126.93,Low Value Customer
31,1,125.08,Medium Value Customer
259,1,139.89,Low Value Customer
30,7,517.15,Medium Value Customer
24,2,100.92,Medium Value Customer
21,3,214.17,Medium Value Customer
22,3,174.28,Medium Value Customer
8,2,239.02000000000004,Medium Value Customer
206,1,10.66,Low Value Customer
91,4,148.95999999999995,Medium Value Customer
17,4,160.97,Medium Value Customer
18,1,43.06,Medium Value Customer
23,3,155.36,Medium Value Customer
34,1,64.36,Medium Value Customer
65,8,245.44,Medium Value Customer
184,7,573.4599999999999,Low Value Customer
15,2,248.41,Medium Value Customer
365,1,39.64000000000001,Low Value Customer
52,2,161.5,Medium Value Customer
41,2,36.52,Medium Value Customer
185,1,42.45,Low Value Customer
151,2,81.15,Low Value Customer
27,4,549.5,Medium Value Customer
21,6,214.02,Medium Value Customer
142,2,64.09,Low Value Customer
225,1,10.15,Low Value Customer
284,1,31.3,Low Value Customer
20,1,108.57000000000002,Medium Value Customer
17,1,170.97,Medium Value Customer
27,2,3.79,Medium Value Customer
27,8,618.79,Medium Value Customer
63,8,63.20000000000001,Medium Value Customer
198,1,52.2,Low Value Customer
16,4,332.29999999999995,Medium Value Customer
7,20,992.62,Medium Value Customer
183,1,30.45,Low Value Customer
8,1,181.56999999999996,Medium Value Customer
29,8,303.32,Medium Value Customer
291,1,120.78,Low Value Customer
23,2,238.68999999999997,Medium Value Customer
135,1,138.06999999999996,Medium Value Customer
79,2,195.11999999999995,Medium Value Customer
35,1,61.57,Medium Value Customer
276,7,98.71999999999996,Low Value Customer
167,2,39.3,Low Value Customer
34,1,27.15,Medium Value Customer
9,5,955.42,Medium Value Customer
260,1,20.9,Low Value Customer
35,3,405.43,Medium Value Customer
183,2,23.4,Low Value Customer
50,2,236.6,Medium Value Customer
8,19,245.92999999999995,Medium Value Customer
28,3,79.05000000000001,Medium Value Customer
32,2,11.3,Medium Value Customer
88,8,110.66999999999996,Medium Value Customer
30,13,756.8400000000001,Medium Value Customer
28,2,173.72,Medium Value Customer
25,6,1109.72,Medium Value Customer
311,1,34.400000000000006,Low Value Customer
7,5,175.43999999999997,Medium Value Customer
15,2,196.47,Medium Value Customer
16,10,545.76,Medium Value Customer
22,1,18.04,Medium Value Customer
8,8,227.04,Medium Value Customer
67,2,123.65000000000002,Medium Value Customer
133,1,10.07,Medium Value Customer
39,1,122.86,Medium Value Customer
25,1,23.6,Medium Value Customer
15,3,142.34999999999997,Medium Value Customer
21,12,206.51,Medium Value Customer
88,1,57.85,Medium Value Customer
63,1,94.70000000000002,Medium Value Customer
235,1,41.95,Low Value Customer
7,8,152.9,Medium Value Customer
86,4,39.36,Medium Value Customer
88,6,158.19,Medium Value Customer
69,3,51.73,Medium Value Customer
84,3,442.2900000000001,Medium Value Customer
27,5,123.71,Medium Value Customer
38,1,288.58,Medium Value Customer
192,1,62.330000000000005,Low Value Customer
16,3,188.9,Medium Value Customer
9,28,403.48,Medium Value Customer
191,1,48.55,Low Value Customer
118,5,461.69,Medium Value Customer
84,1,107.81000000000002,Medium Value Customer
238,2,138.67999999999998,Low Value Customer
11,13,797.2800000000001,Medium Value Customer
53,1,76.87999999999998,Medium Value Customer
231,1,113.6,Low Value Customer
60,2,117.87,Medium Value Customer
339,1,9.7,Low Value Customer
18,5,520.34,Medium Value Customer
11,4,631.1099999999999,Medium Value Customer
9,1,83.05,Medium Value Customer
155,1,82.95,Low Value Customer
114,1,53.820000000000014,Medium Value Customer
45,1,80.85000000000001,Medium Value Customer
179,1,104.92,Low Value Customer
273,1,3.85,Low Value Customer
146,1,125.44,Low Value Customer
240,2,137.7,Low Value Customer
66,4,42.48999999999999,Medium Value Customer
51,2,165.01999999999998,Medium Value Customer
193,2,101.92,Low Value Customer
115,1,122.76999999999995,Medium Value Customer
43,2,124.79,Medium Value Customer
15,7,150.52,Medium Value Customer
24,7,317.54999999999995,Medium Value Customer
288,1,27.11,Low Value Customer
46,4,179.11999999999998,Medium Value Customer
62,3,170.26000000000002,Medium Value Customer
288,1,55.63,Low Value Customer
301,1,23.74,Low Value Customer
30,3,44.79,Medium Value Customer
11,1,144.64,Medium Value Customer
213,1,74.58,Low Value Customer
28,1,74.21000000000001,Medium Value Customer
21,1,36.6,Medium Value Customer
374,1,85.84000000000003,Low Value Customer
226,1,124.43,Low Value Customer
265,1,23.8,Low Value Customer
14,11,724.4200000000001,Medium Value Customer
16,6,398.15,Medium Value Customer
112,4,140.12999999999997,Medium Value Customer
29,31,874.3700000000001,Medium Value Customer
254,1,37.26,Low Value Customer
245,1,1.95,Low Value Customer
317,1,31.15,Low Value Customer
202,3,49.75,Low Value Customer
44,7,631.55,Medium Value Customer
305,1,50.19,Low Value Customer
42,4,403.14,Medium Value Customer
105,1,22.98,Medium Value Customer
364,1,23.9,Low Value Customer
273,1,226.85,Low Value Customer
72,3,152.32999999999998,Medium Value Customer
267,1,33.650000000000006,Low Value Customer
245,3,61.46,Low Value Customer
119,1,16.5,Medium Value Customer
22,2,100.64,Medium Value Customer
183,4,66.94999999999999,Low Value Customer
29,1,12.089999999999998,Medium Value Customer
113,2,266.13,Medium Value Customer
217,1,17.25,Low Value Customer
325,1,100.7,Low Value Customer
364,1,124.99,Low Value Customer
23,3,218.08,Medium Value Customer
195,1,27.270000000000003,Low Value Customer
141,1,72.25,Low Value Customer
207,1,106.99,Low Value Customer
24,1,25.35,Medium Value Customer
319,1,63.55,Low Value Customer
172,4,171.73000000000002,Low Value Customer
79,4,224.45,Medium Value Customer
155,2,15.920000000000002,Low Value Customer
238,2,27.840000000000003,Low Value Customer
10,8,313.69,Medium Value Customer
87,4,71.54,Medium Value Customer
32,1,58.97000000000001,Medium Value Customer
29,12,1028.81,Medium Value Customer
7,15,870.6400000000001,Medium Value Customer
20,15,769.43,Medium Value Customer
8,10,288.99,Medium Value Customer
20,2,127.13,Medium Value Customer
48,22,1092.67,Medium Value Customer
193,1,70.75000000000001,Low Value Customer
30,6,232.82,Medium Value Customer
157,1,40.540000000000006,Low Value Customer
14,2,122.65,Medium Value Customer
57,4,170.84999999999997,Medium Value Customer
87,4,112.43000000000002,Medium Value Customer
56,1,82.13000000000001,Medium Value Customer
72,2,27.22,Medium Value Customer
21,13,606.72,Medium Value Customer
251,1,3.39,Low Value Customer
56,3,166.33999999999995,Medium Value Customer
359,1,3.75,Low Value Customer
190,5,155.10999999999996,Low Value Customer
284,1,32.230000000000004,Low Value Customer
223,1,24.75,Low Value Customer
98,1,25.36,Medium Value Customer
29,1,8.24,Medium Value Customer
88,4,428.94999999999993,Medium Value Customer
106,6,140.4,Medium Value Customer
8,5,153.85,Medium Value Customer
16,17,862.5300000000001,Medium Value Customer
35,2,51.65,Medium Value Customer
140,1,165.49999999999997,Low Value Customer
76,1,29.100000000000005,Medium Value Customer
314,1,50.77,Low Value Customer
233,5,204.29999999999995,Low Value Customer
8,1,22.15,Medium Value Customer
74,1,10.1,Medium Value Customer
251,2,60.790000000000006,Low Value Customer
190,3,154.84999999999997,Low Value Customer
220,2,47.290000000000006,Low Value Customer
34,5,182.97,Medium Value Customer
39,4,217.52,Medium Value Customer
46,1,65.45000000000002,Medium Value Customer
161,1,5.31,Low Value Customer
36,1,70.99999999999997,Medium Value Customer
219,1,19.01,Low Value Customer
24,6,477.27,Medium Value Customer
73,1,41.09,Medium Value Customer
302,1,47.650000000000006,Low Value Customer
118,2,211.35,Medium Value Customer
24,4,191.58,Medium Value Customer
