Recency,Frequency,Monetary,recency_score,frequeny_score,monetary_score,RFM_SCORE,Segments
172,2,47.01,2,3,2,23,At Risk
248,2,6.05,1,3,1,13,At Risk
13,6,324.14,5,5,4,55,VIP
15,9,839.4000000000001,5,5,5,55,VIP
17,12,422.30999999999995,5,5,5,55,VIP
371,1,12.84,1,2,1,12,Hibernating
232,2,537.18,1,3,5,13,At Risk
62,2,115.45,3,3,3,33,Need Attention
25,8,517.9800000000001,4,5,5,45,Loyal Customer
150,5,23.11,2,4,1,24,At Risk
112,2,101.07000000000001,2,3,3,23,At Risk
156,1,86.06,2,2,2,22,Hibernating
38,7,766.9100000000001,4,5,5,45,Loyal Customer
35,3,135.59,4,4,3,44,Loyal Customer
76,2,177.00999999999993,3,3,4,33,Need Attention
16,1,16.740000000000002,5,2,1,52,Potential Loyalist
73,1,84.25,3,2,2,32,About to Sleep
13,5,260.08,5,4,4,54,VIP
324,1,42.1,1,2,1,12,Hibernating
74,4,325.69000000000005,3,4,4,34,Loyal Customer
179,1,47.89000000000001,2,2,2,22,Hibernating
219,2,70.3,1,3,2,13,At Risk
22,2,44.8,4,3,2,43,Potential Loyalist
78,1,31.09,2,2,1,22,Hibernating
55,1,105.94,3,2,3,32,About to Sleep
182,1,58.760000000000005,1,2,2,12,Hibernating
86,3,132.11,2,4,3,24,At Risk
73,3,97.93,3,4,3,34,Loyal Customer
55,17,758.53,3,5,5,35,Loyal Customer
16,6,392.17,5,5,5,55,VIP
16,3,56.15,5,4,2,54,VIP
25,1,499.16999999999996,4,2,5,42,Potential Loyalist
262,1,125.24000000000001,1,2,3,12,Hibernating
37,7,494.94000000000005,4,5,5,45,Loyal Customer
214,1,74.49000000000001,1,2,2,12,Hibernating
272,1,156.66999999999996,1,2,3,12,Hibernating
14,6,388.91,5,5,5,55,VIP
39,3,444.07,4,4,5,44,Loyal Customer
21,5,294.2699999999999,5,4,4,54,VIP
63,2,128.35,3,3,3,33,Need Attention
7,3,110.47,5,4,3,54,VIP
7,4,650.27,5,4,5,54,VIP
57,3,598.1999999999999,3,4,5,34,Loyal Customer
77,2,66.25,2,3,2,23,At Risk
57,7,399.2,3,5,5,35,Loyal Customer
88,2,180.59999999999997,2,3,4,23,At Risk
8,23,507.49,5,5,5,55,VIP
226,1,76.16,1,2,2,12,Hibernating
66,1,192.58999999999997,3,2,4,32,About to Sleep
119,3,358.67,2,4,4,24,At Risk
310,1,17.65,1,2,1,12,Hibernating
23,4,141.01,4,4,3,44,Loyal Customer
284,1,111.99,1,2,3,12,Hibernating
27,1,70.31,4,2,2,42,Potential Loyalist
283,1,2.0500000000000003,1,2,1,12,Hibernating
183,3,80.4,1,4,2,14,At Risk
15,7,482.94999999999993,5,5,5,55,VIP
56,1,78.44999999999999,3,2,2,32,About to Sleep
377,1,120.15000000000002,1,2,3,12,Hibernating
43,1,20.650000000000002,3,2,1,32,About to Sleep
233,1,24.379999999999995,1,2,1,12,Hibernating
161,4,30.59,2,4,1,24,At Risk
17,1,9.74,5,2,1,52,Potential Loyalist
14,4,129.38000000000002,5,4,3,54,VIP
188,1,55.22,1,2,2,12,Hibernating
241,1,30.150000000000002,1,2,1,12,Hibernating
39,24,4461.12,4,5,5,45,Loyal Customer
10,14,1410.3999999999999,5,5,5,55,VIP
65,4,173.26000000000002,3,4,4,34,Loyal Customer
15,1,23.19,5,2,1,52,Potential Loyalist
38,20,378.30999999999995,4,5,5,45,Loyal Customer
28,5,437.7400000000001,4,4,5,44,Loyal Customer
147,4,97.49,2,4,3,24,At Risk
17,10,886.3200000000002,5,5,5,55,VIP
8,19,1039.06,5,5,5,55,VIP
39,1,67.3,4,2,2,42,Potential Loyalist
39,6,560.96,4,5,5,45,Loyal Customer
118,1,40.519999999999996,2,2,1,22,Hibernating
42,5,154.18,4,4,3,44,Loyal Customer
211,1,16.45,1,2,1,12,Hibernating
128,2,26.5,2,3,1,23,At Risk
69,2,20.25,3,3,1,33,Need Attention
273,4,54.28,1,4,2,14,At Risk
21,10,330.87,5,5,4,55,VIP
37,7,319.53999999999996,4,5,4,45,Loyal Customer
65,2,115.19999999999999,3,3,3,33,Need Attention
62,2,109.34,3,3,3,33,Need Attention
308,1,97.6,1,2,3,12,Hibernating
268,1,13.05,1,2,1,12,Hibernating
67,1,45.75000000000001,3,2,2,32,About to Sleep
15,2,42.900000000000006,5,3,2,53,Potential Loyalist
74,3,128.67,3,4,3,34,Loyal Customer
235,2,55.480000000000004,1,3,2,13,At Risk
86,2,83.84,2,3,2,23,At Risk
28,4,218.27,4,4,4,44,Loyal Customer
92,1,14.030000000000001,2,2,1,22,Hibernating
42,2,94.1,4,3,3,43,Potential Loyalist
17,12,459.4699999999999,5,5,5,55,VIP
32,5,215.88,4,4,4,44,Loyal Customer
18,4,772.1899999999999,5,4,5,54,VIP
8,3,65.54,5,4,2,54,VIP
27,1,32.75,4,2,1,42,Potential Loyalist
16,7,162.81,5,5,3,55,VIP
32,2,122.14,4,3,3,43,Potential Loyalist
30,1,43.85,4,2,2,42,Potential Loyalist
204,2,35.7,1,3,1,13,At Risk
46,2,97.63000000000001,3,3,3,33,Need Attention
41,11,305.00000000000006,4,5,4,45,Loyal Customer
95,2,347.95000000000005,2,3,4,23,At Risk
45,5,323.35,3,4,4,34,Loyal Customer
21,5,343.09999999999997,5,4,4,54,VIP
44,2,155.35,3,3,3,33,Need Attention
268,1,62.86,1,2,2,12,Hibernating
25,3,354.05,4,4,4,44,Loyal Customer
31,4,187.54999999999998,4,4,4,44,Loyal Customer
185,1,71.50000000000001,1,2,2,12,Hibernating
43,3,152.29999999999998,3,4,3,34,Loyal Customer
64,4,166.34,3,4,3,34,Loyal Customer
49,2,33.599999999999994,3,3,1,33,Need Attention
49,1,6.4,3,2,1,32,About to Sleep
123,7,309.14000000000004,2,5,4,25,Can't Loose
127,2,43.55,2,3,2,23,At Risk
14,5,332.1599999999999,5,4,4,54,VIP
48,1,55.120000000000005,3,2,2,32,About to Sleep
80,4,178.50999999999993,2,4,4,24,At Risk
10,6,134.32,5,5,3,55,VIP
51,1,129.67000000000002,3,2,3,32,About to Sleep
39,1,18.350000000000005,4,2,1,42,Potential Loyalist
343,1,47.55,1,2,2,12,Hibernating
57,1,49.02,3,2,2,32,About to Sleep
64,1,66.06,3,2,2,32,About to Sleep
377,1,33.34,1,2,1,12,Hibernating
91,1,45.50000000000001,2,2,2,22,Hibernating
84,2,64.94999999999999,2,3,2,23,At Risk
97,2,45.690000000000005,2,3,2,23,At Risk
162,1,116.24000000000001,2,2,3,22,Hibernating
62,6,171.45,3,5,3,35,Loyal Customer
228,1,17.6,1,2,1,12,Hibernating
46,9,639.1200000000001,3,5,5,35,Loyal Customer
10,5,206.45000000000002,5,4,4,54,VIP
53,7,927.9699999999999,3,5,5,35,Loyal Customer
62,14,92.00000000000001,3,5,3,35,Loyal Customer
10,6,212.39999999999995,5,5,4,55,VIP
64,3,23.999999999999996,3,4,1,34,Loyal Customer
182,4,205.32999999999998,1,4,4,14,At Risk
36,1,127.55000000000001,4,2,3,42,Potential Loyalist
211,1,42.0,1,2,1,12,Hibernating
263,1,35.510000000000005,1,2,1,12,Hibernating
29,7,68.16999999999999,4,5,2,45,Loyal Customer
35,9,739.1000000000001,4,5,5,45,Loyal Customer
321,1,53.34,1,2,2,12,Hibernating
83,2,63.97,2,3,2,23,At Risk
44,2,213.35999999999999,3,3,4,33,Need Attention
53,2,131.67,3,3,3,33,Need Attention
8,3,93.38999999999999,5,4,3,54,VIP
170,2,56.9,2,3,2,23,At Risk
283,1,10.52,1,2,1,12,Hibernating
175,1,57.760000000000005,2,2,2,22,Hibernating
21,15,730.84,5,5,5,55,VIP
31,9,1021.12,4,5,5,45,Loyal Customer
32,1,16.02,4,2,1,42,Potential Loyalist
35,2,19.85,4,3,1,43,Potential Loyalist
60,2,31.409999999999997,3,3,1,33,Need Attention
50,1,1.25,3,2,1,32,About to Sleep
53,3,245.01,3,4,4,34,Loyal Customer
365,1,10.05,1,2,1,12,Hibernating
203,2,76.9,1,3,2,13,At Risk
22,7,150.69999999999996,4,5,3,45,Loyal Customer
8,13,505.38000000000005,5,5,5,55,VIP
65,13,250.60999999999999,3,5,4,35,Loyal Customer
57,4,285.21,3,4,4,34,Loyal Customer
260,2,109.92999999999999,1,3,3,13,At Risk
44,20,1261.991,3,5,5,35,Loyal Customer
42,4,161.58,4,4,3,44,Loyal Customer
21,9,779.88,5,5,5,55,VIP
10,13,1377.46,5,5,5,55,VIP
21,3,42.49,5,4,2,54,VIP
43,2,269.41999999999996,3,3,4,33,Need Attention
8,18,2550.3700000000003,5,5,5,55,VIP
312,1,68.69,1,2,2,12,Hibernating
204,1,8.719999999999999,1,2,1,12,Hibernating
8,9,567.6099999999999,5,5,5,55,VIP
11,5,432.3499999999999,5,4,5,54,VIP
10,8,826.1500000000001,5,5,5,55,VIP
18,2,279.5300000000001,5,3,4,53,Potential Loyalist
8,11,271.0,5,5,4,55,VIP
85,2,228.75,2,3,4,23,At Risk
46,1,40.650000000000006,3,2,1,32,About to Sleep
13,8,739.8,5,5,5,55,VIP
25,2,235.42,4,3,4,43,Potential Loyalist
34,3,262.01,4,4,4,44,Loyal Customer
290,1,76.08,1,2,2,12,Hibernating
45,3,581.29,3,4,5,34,Loyal Customer
171,1,34.54,2,2,1,22,Hibernating
35,9,389.12,4,5,5,45,Loyal Customer
147,5,580.88,2,4,5,24,At Risk
178,1,81.33999999999999,2,2,2,22,Hibernating
37,1,87.71,4,2,2,42,Potential Loyalist
267,1,35.68000000000001,1,2,1,12,Hibernating
134,13,199.87999999999997,2,5,4,25,Can't Loose
98,7,265.69,2,5,4,25,Can't Loose
25,23,1251.21,4,5,5,45,Loyal Customer
30,9,174.27999999999997,4,5,4,45,Loyal Customer
233,2,187.28999999999994,1,3,4,13,At Risk
14,1,25.450000000000003,5,2,1,52,Potential Loyalist
169,4,21.020000000000003,2,4,1,24,At Risk
109,4,316.06999999999994,2,4,4,24,At Risk
46,6,175.26999999999998,3,5,4,35,Loyal Customer
51,1,16.91,3,2,1,32,About to Sleep
72,1,27.449999999999996,3,2,1,32,About to Sleep
380,1,64.95,1,2,2,12,Hibernating
24,1,132.28,4,2,3,42,Potential Loyalist
60,4,107.58,3,4,3,34,Loyal Customer
25,6,371.34999999999997,4,5,5,45,Loyal Customer
120,3,277.59000000000003,2,4,4,24,At Risk
14,5,500.58000000000004,5,4,5,54,VIP
186,4,481.18999999999994,1,4,5,14,At Risk
65,3,369.1,3,4,5,34,Loyal Customer
78,2,163.57,2,3,3,23,At Risk
65,4,293.52000000000004,3,4,4,34,Loyal Customer
9,6,428.8300000000001,5,5,5,55,VIP
57,1,82.74,3,2,2,32,About to Sleep
55,3,360.61,3,4,4,34,Loyal Customer
8,31,1407.4299999999998,5,5,5,55,VIP
49,1,122.23,3,2,3,32,About to Sleep
14,2,226.34999999999997,5,3,4,53,Potential Loyalist
7,26,4521.13,5,5,5,55,VIP
78,1,83.45,2,2,2,22,Hibernating
18,4,317.36,5,4,4,54,VIP
51,1,114.83,3,2,3,32,About to Sleep
39,4,360.2200000000001,4,4,4,44,Loyal Customer
46,3,780.67,3,4,5,34,Loyal Customer
25,8,1052.56,4,5,5,45,Loyal Customer
25,3,202.02999999999997,4,4,4,44,Loyal Customer
22,5,411.23,4,4,5,44,Loyal Customer
7,3,690.02,5,4,5,54,VIP
35,5,1074.42,4,4,5,44,Loyal Customer
196,3,654.46,1,4,5,14,At Risk
74,2,314.74999999999994,3,3,4,33,Need Attention
321,2,95.49,1,3,3,13,At Risk
219,3,351.98,1,4,4,14,At Risk
112,3,190.26999999999998,2,4,4,24,At Risk
74,4,229.74999999999991,3,4,4,34,Loyal Customer
62,1,30.25,3,2,1,32,About to Sleep
20,3,265.57,5,4,4,54,VIP
11,16,1521.1100000000001,5,5,5,55,VIP
95,2,184.15000000000003,2,3,4,23,At Risk
10,5,136.67999999999998,5,4,3,54,VIP
107,2,46.80000000000001,2,3,2,23,At Risk
23,1,54.7,4,2,2,42,Potential Loyalist
328,1,27.979999999999997,1,2,1,12,Hibernating
29,6,337.82,4,5,4,45,Loyal Customer
35,1,32.1,4,2,1,42,Potential Loyalist
20,3,103.69999999999999,5,4,3,54,VIP
35,5,59.53,4,4,2,44,Loyal Customer
30,1,73.10000000000001,4,2,2,42,Potential Loyalist
84,3,167.63999999999996,2,4,3,24,At Risk
206,1,16.700000000000003,1,2,1,12,Hibernating
70,2,18.490000000000002,3,3,1,33,Need Attention
81,2,178.85999999999999,2,3,4,23,At Risk
316,1,34.22,1,2,1,12,Hibernating
15,5,317.96,5,4,4,54,VIP
48,2,79.25,3,3,2,33,Need Attention
172,2,114.80999999999997,2,3,3,23,At Risk
11,11,279.01,5,5,4,55,VIP
245,2,22.55,1,3,1,13,At Risk
70,6,230.20999999999998,3,5,4,35,Loyal Customer
64,18,450.65,3,5,5,35,Loyal Customer
204,2,103.44999999999999,1,3,3,13,At Risk
260,1,68.86,1,2,2,12,Hibernating
219,2,98.31,1,3,3,13,At Risk
260,1,140.85,1,2,3,12,Hibernating
18,3,187.7,5,4,4,54,VIP
59,2,187.98999999999995,3,3,4,33,Need Attention
59,2,48.43,3,3,2,33,Need Attention
84,1,28.65,2,2,1,22,Hibernating
10,10,503.7000000000001,5,5,5,55,VIP
58,5,113.54,3,4,3,34,Loyal Customer
94,3,199.54999999999998,2,4,4,24,At Risk
32,3,112.75000000000001,4,4,3,44,Loyal Customer
189,4,81.91,1,4,2,14,At Risk
8,2,59.37000000000001,5,3,2,53,Potential Loyalist
76,2,36.94,3,3,1,33,Need Attention
43,1,25.37,3,2,1,32,About to Sleep
331,1,9.170000000000002,1,2,1,12,Hibernating
36,3,219.03,4,4,4,44,Loyal Customer
111,1,77.96,2,2,2,22,Hibernating
69,3,34.910000000000004,3,4,1,34,Loyal Customer
71,6,546.11,3,5,5,35,Loyal Customer
21,1,102.97,5,2,3,52,Potential Loyalist
79,6,368.5,2,5,5,25,Can't Loose
45,1,63.55,3,2,2,32,About to Sleep
135,1,33.8,2,2,1,22,Hibernating
13,17,829.4,5,5,5,55,VIP
198,2,218.95,1,3,4,13,At Risk
27,1,93.60999999999999,4,2,3,42,Potential Loyalist
98,1,30.7,2,2,1,22,Hibernating
42,2,179.74,4,3,4,43,Potential Loyalist
42,3,161.82999999999998,4,4,3,44,Loyal Customer
39,3,200.01,4,4,4,44,Loyal Customer
118,2,35.88,2,3,1,23,At Risk
13,7,934.1700000000001,5,5,5,55,VIP
196,2,156.46,1,3,3,13,At Risk
8,2,207.43999999999997,5,3,4,53,Potential Loyalist
144,3,813.48,2,4,5,24,At Risk
80,4,326.13,2,4,4,24,At Risk
197,1,103.95000000000002,1,2,3,12,Hibernating
10,3,278.26,5,4,4,54,VIP
20,2,132.8,5,3,3,53,Potential Loyalist
371,1,120.94000000000001,1,2,3,12,Hibernating
22,2,279.55000000000007,4,3,4,43,Potential Loyalist
9,7,623.67,5,5,5,55,VIP
13,11,503.14,5,5,5,55,VIP
70,3,420.77000000000004,3,4,5,34,Loyal Customer
7,5,343.91999999999996,5,4,4,54,VIP
364,1,78.44,1,2,2,12,Hibernating
277,2,81.15,1,3,2,13,At Risk
63,4,308.65999999999997,3,4,4,34,Loyal Customer
293,1,46.74,1,2,2,12,Hibernating
28,3,28.199999999999996,4,4,1,44,Loyal Customer
14,3,295.42999999999995,5,4,4,54,VIP
274,1,132.38,1,2,3,12,Hibernating
64,10,719.77,3,5,5,35,Loyal Customer
10,14,974.5500000000001,5,5,5,55,VIP
53,1,124.65,3,2,3,32,About to Sleep
84,2,135.33999999999997,2,3,3,23,At Risk
214,1,353.49,1,2,4,12,Hibernating
17,12,1262.0,5,5,5,55,VIP
182,1,42.96,1,2,2,12,Hibernating
13,5,548.02,5,4,5,54,VIP
15,12,404.13,5,5,5,55,VIP
11,3,229.1,5,4,4,54,VIP
65,2,184.48999999999998,3,3,4,33,Need Attention
31,7,695.96,4,5,5,45,Loyal Customer
25,4,295.67,4,4,4,44,Loyal Customer
23,3,140.05999999999997,4,4,3,44,Loyal Customer
27,1,157.14000000000001,4,2,3,42,Potential Loyalist
141,1,97.25,2,2,3,22,Hibernating
23,5,1515.92,4,4,5,44,Loyal Customer
130,3,130.07999999999998,2,4,3,24,At Risk
92,5,640.91,2,4,5,24,At Risk
253,1,5.5,1,2,1,12,Hibernating
251,1,41.28,1,2,1,12,Hibernating
35,14,439.5,4,5,5,45,Loyal Customer
25,5,228.37,4,4,4,44,Loyal Customer
104,4,76.30000000000001,2,4,2,24,At Risk
71,4,27.259999999999998,3,4,1,34,Loyal Customer
9,8,231.95999999999995,5,5,4,55,VIP
83,3,225.14,2,4,4,24,At Risk
21,11,364.75,5,5,5,55,VIP
10,4,76.28,5,4,2,54,VIP
77,1,159.23000000000002,2,2,3,22,Hibernating
32,5,679.5799999999999,4,4,5,44,Loyal Customer
30,2,90.02999999999997,4,3,2,43,Potential Loyalist
51,1,40.24,3,2,1,32,About to Sleep
375,2,27.3,1,3,1,13,At Risk
268,1,11.9,1,2,1,12,Hibernating
24,2,369.59999999999997,4,3,5,43,Potential Loyalist
28,1,12.7,4,2,1,42,Potential Loyalist
164,2,42.5,2,3,2,23,At Risk
65,3,106.95,3,4,3,34,Loyal Customer
37,4,147.59999999999997,4,4,3,44,Loyal Customer
308,2,66.2,1,3,2,13,At Risk
25,3,136.21,4,4,3,44,Loyal Customer
70,1,55.18,3,2,2,32,About to Sleep
11,5,340.53,5,4,4,54,VIP
46,7,2456.26,3,5,5,35,Loyal Customer
18,11,477.20000000000005,5,5,5,55,VIP
87,9,538.25,2,5,5,25,Can't Loose
18,4,482.81999999999994,5,4,5,54,VIP
21,1,65.3,5,2,2,52,Potential Loyalist
63,1,169.05,3,2,3,32,About to Sleep
29,8,960.3700000000001,4,5,5,45,Loyal Customer
105,2,205.94999999999996,2,3,4,23,At Risk
24,3,96.24,4,4,3,44,Loyal Customer
86,1,8.0,2,2,1,22,Hibernating
38,2,48.92,4,3,2,43,Potential Loyalist
18,8,289.49999999999994,5,5,4,55,VIP
85,4,113.33999999999997,2,4,3,24,At Risk
44,4,232.04999999999995,3,4,4,34,Loyal Customer
34,2,60.44000000000001,4,3,2,43,Potential Loyalist
112,2,30.669999999999998,2,3,1,23,At Risk
34,4,260.08000000000004,4,4,4,44,Loyal Customer
79,1,64.44,2,2,2,22,Hibernating
71,1,3.39,3,2,1,32,About to Sleep
193,1,18.36,1,2,1,12,Hibernating
293,1,16.97,1,2,1,12,Hibernating
367,1,79.24000000000001,1,2,2,12,Hibernating
218,1,137.34999999999997,1,2,3,12,Hibernating
7,13,334.53999999999996,5,5,4,55,VIP
29,4,116.25,4,4,3,44,Loyal Customer
10,8,926.8,5,5,5,55,VIP
184,2,111.79,1,3,3,13,At Risk
84,6,104.19000000000001,2,5,3,25,Can't Loose
74,1,33.64999999999999,3,2,1,32,About to Sleep
59,3,126.93,3,4,3,34,Loyal Customer
15,4,49.63,5,4,2,54,VIP
11,2,16.55,5,3,1,53,Potential Loyalist
88,2,42.89000000000001,2,3,2,23,At Risk
223,3,310.24,1,4,4,14,At Risk
78,2,53.77000000000001,2,3,2,23,At Risk
20,3,41.55000000000001,5,4,1,54,VIP
189,7,706.96,1,5,5,15,Can't Loose
39,1,65.4,4,2,2,42,Potential Loyalist
51,2,68.2,3,3,2,33,Need Attention
233,2,18.99,1,3,1,13,At Risk
25,1,42.2,4,2,1,42,Potential Loyalist
57,1,104.21,3,2,3,32,About to Sleep
246,1,152.26999999999998,1,2,3,12,Hibernating
192,1,1.69,1,2,1,12,Hibernating
39,3,139.98999999999998,4,4,3,44,Loyal Customer
17,4,342.71999999999997,5,4,4,54,VIP
16,10,446.12,5,5,5,55,VIP
18,2,126.26,5,3,3,53,Potential Loyalist
86,4,101.89,2,4,3,24,At Risk
73,3,263.74000000000007,3,4,4,34,Loyal Customer
79,4,133.35,2,4,3,24,At Risk
17,10,1110.91,5,5,5,55,VIP
17,4,66.86000000000001,5,4,2,54,VIP
88,3,195.35999999999999,2,4,4,24,At Risk
87,1,85.30000000000001,2,2,2,22,Hibernating
380,1,33.0,1,2,1,12,Hibernating
238,1,147.07,1,2,3,12,Hibernating
11,5,831.29,5,4,5,54,VIP
7,4,206.46,5,4,4,54,VIP
49,6,310.81,3,5,4,35,Loyal Customer
279,2,40.599999999999994,1,3,1,13,At Risk
368,1,48.92,1,2,2,12,Hibernating
366,3,25.95,1,4,1,14,At Risk
10,27,1790.77,5,5,5,55,VIP
15,6,342.44,5,5,4,55,VIP
52,1,86.86,3,2,2,32,About to Sleep
23,4,255.81,4,4,4,44,Loyal Customer
267,1,36.870000000000005,1,2,1,12,Hibernating
204,1,41.2,1,2,1,12,Hibernating
71,6,483.9700000000001,3,5,5,35,Loyal Customer
34,3,65.97,4,4,2,44,Loyal Customer
220,1,8.5,1,2,1,12,Hibernating
21,5,67.36,5,4,2,54,VIP
37,4,421.29,4,4,5,44,Loyal Customer
36,4,222.85999999999999,4,4,4,44,Loyal Customer
51,6,172.49,3,5,3,35,Loyal Customer
38,1,343.61,4,2,4,42,Potential Loyalist
18,23,2253.6400000000003,5,5,5,55,VIP
379,1,38.440000000000005,1,2,1,12,Hibernating
28,1,15.399999999999999,4,2,1,42,Potential Loyalist
16,6,81.02,5,5,2,55,VIP
9,11,759.91,5,5,5,55,VIP
79,6,636.16,2,5,5,25,Can't Loose
234,1,39.69,1,2,1,12,Hibernating
65,1,7.1,3,2,1,32,About to Sleep
72,4,156.35999999999999,3,4,3,34,Loyal Customer
25,7,544.8,4,5,5,45,Loyal Customer
7,2,197.94999999999993,5,3,4,53,Potential Loyalist
23,3,110.38,4,4,3,44,Loyal Customer
175,1,127.12,2,2,3,22,Hibernating
36,3,132.54,4,4,3,44,Loyal Customer
364,1,53.980000000000004,1,2,2,12,Hibernating
65,1,86.39,3,2,2,32,About to Sleep
31,1,232.24,4,2,4,42,Potential Loyalist
39,4,752.0900000000001,4,4,5,44,Loyal Customer
305,1,47.25,1,2,2,12,Hibernating
48,2,73.38000000000001,3,3,2,33,Need Attention
162,2,147.14999999999998,2,3,3,23,At Risk
67,1,24.169999999999998,3,2,1,32,About to Sleep
144,1,93.77000000000001,2,2,3,22,Hibernating
216,6,631.9,1,5,5,15,Can't Loose
190,4,428.95000000000005,1,4,5,14,At Risk
290,1,71.84000000000003,1,2,2,12,Hibernating
44,1,44.84,3,2,2,32,About to Sleep
30,3,37.92,4,4,1,44,Loyal Customer
81,2,68.44,2,3,2,23,At Risk
23,4,478.74,4,4,5,44,Loyal Customer
70,5,151.93999999999994,3,4,3,34,Loyal Customer
162,1,13.45,2,2,1,22,Hibernating
94,2,187.44999999999996,2,3,4,23,At Risk
217,3,13.55,1,4,1,14,At Risk
84,1,72.75000000000001,2,2,2,22,Hibernating
13,4,181.13000000000002,5,4,4,54,VIP
304,1,39.26,1,2,1,12,Hibernating
58,6,355.97,3,5,4,35,Loyal Customer
31,6,832.26,4,5,5,45,Loyal Customer
31,13,1018.4300000000001,4,5,5,45,Loyal Customer
60,4,485.90999999999997,3,4,5,34,Loyal Customer
46,3,270.4,3,4,4,34,Loyal Customer
59,2,350.65,3,3,4,33,Need Attention
154,4,491.21000000000004,2,4,5,24,At Risk
77,10,1050.96,2,5,5,25,Can't Loose
94,5,290.11,2,4,4,24,At Risk
93,1,47.7,2,2,2,22,Hibernating
18,6,421.94,5,5,5,55,VIP
377,1,22.3,1,2,1,12,Hibernating
67,1,10.9,3,2,1,32,About to Sleep
169,5,86.15999999999998,2,4,2,24,At Risk
133,1,80.52000000000001,2,2,2,22,Hibernating
122,16,370.34000000000003,2,5,5,25,Can't Loose
189,2,184.08999999999997,1,3,4,13,At Risk
119,2,119.91000000000001,2,3,3,23,At Risk
16,11,681.91,5,5,5,55,VIP
86,1,132.43,2,2,3,22,Hibernating
87,2,27.36,2,3,1,23,At Risk
23,5,399.83000000000004,4,4,5,44,Loyal Customer
21,3,247.28999999999996,5,4,4,54,VIP
140,1,68.85,2,2,2,22,Hibernating
220,1,75.30000000000001,1,2,2,12,Hibernating
16,2,13.77,5,3,1,53,Potential Loyalist
303,1,63.64,1,2,2,12,Hibernating
72,2,25.970000000000002,3,3,1,33,Need Attention
168,2,55.83,2,3,2,23,At Risk
147,1,98.55000000000001,2,2,3,22,Hibernating
373,1,144.68999999999997,1,2,3,12,Hibernating
24,3,177.29999999999998,4,4,4,44,Loyal Customer
64,7,560.53,3,5,5,35,Loyal Customer
237,1,14.74,1,2,1,12,Hibernating
64,2,35.7,3,3,1,33,Need Attention
211,2,55.33000000000001,1,3,2,13,At Risk
233,3,87.81,1,4,2,14,At Risk
168,1,23.060000000000002,2,2,1,22,Hibernating
88,6,236.84,2,5,4,25,Can't Loose
202,3,138.72,1,4,3,14,At Risk
45,4,482.0799999999999,3,4,5,34,Loyal Customer
10,11,993.95,5,5,5,55,VIP
178,1,60.72,2,2,2,22,Hibernating
28,2,22.680000000000003,4,3,1,43,Potential Loyalist
172,1,108.96000000000001,2,2,3,22,Hibernating
297,1,48.63999999999999,1,2,2,12,Hibernating
69,1,229.94999999999996,3,2,4,32,About to Sleep
7,2,233.34999999999997,5,3,4,53,Potential Loyalist
224,1,6.62,1,2,1,12,Hibernating
29,3,53.01,4,4,2,44,Loyal Customer
165,3,358.6,2,4,4,24,At Risk
62,1,23.5,3,2,1,32,About to Sleep
30,4,231.70999999999998,4,4,4,44,Loyal Customer
16,5,357.5499999999999,5,4,4,54,VIP
58,2,18.800000000000004,3,3,1,33,Need Attention
294,1,121.71999999999998,1,2,3,12,Hibernating
37,1,43.739999999999995,4,2,2,42,Potential Loyalist
291,2,99.4,1,3,3,13,At Risk
34,1,71.28999999999999,4,2,2,42,Potential Loyalist
11,6,439.67999999999995,5,5,5,55,VIP
100,2,44.95,2,3,2,23,At Risk
8,7,420.35,5,5,5,55,VIP
106,1,27.699999999999996,2,2,1,22,Hibernating
196,1,41.400000000000006,1,2,1,12,Hibernating
261,1,44.7,1,2,2,12,Hibernating
10,9,657.31,5,5,5,55,VIP
58,1,37.660000000000004,3,2,1,32,About to Sleep
59,7,456.6,3,5,5,35,Loyal Customer
233,3,162.24999999999994,1,4,3,14,At Risk
119,5,222.09000000000003,2,4,4,24,At Risk
10,2,204.5,5,3,4,53,Potential Loyalist
143,1,17.19,2,2,1,22,Hibernating
223,1,16.3,1,2,1,12,Hibernating
86,2,96.71,2,3,3,23,At Risk
10,7,85.01,5,5,2,55,VIP
9,7,291.34,5,5,4,55,VIP
225,9,579.78,1,5,5,15,Can't Loose
31,15,2000.7600000000002,4,5,5,45,Loyal Customer
90,2,102.89999999999999,2,3,3,23,At Risk
14,7,172.67000000000002,5,5,3,55,VIP
52,6,200.22000000000003,3,5,4,35,Loyal Customer
17,2,185.26,5,3,4,53,Potential Loyalist
13,17,1829.25,5,5,5,55,VIP
29,3,36.85,4,4,1,44,Loyal Customer
238,1,11.35,1,2,1,12,Hibernating
27,12,793.03,4,5,5,45,Loyal Customer
98,3,92.69000000000001,2,4,3,24,At Risk
11,44,2895.2700000000004,5,5,5,55,VIP
25,4,244.98000000000002,4,4,4,44,Loyal Customer
331,1,21.09,1,2,1,12,Hibernating
188,2,22.41,1,3,1,13,At Risk
123,1,100.22000000000001,2,2,3,22,Hibernating
70,1,39.74999999999999,3,2,1,32,About to Sleep
24,2,145.63,4,3,3,43,Potential Loyalist
43,1,67.11999999999999,3,2,2,32,About to Sleep
32,2,234.42,4,3,4,43,Potential Loyalist
123,3,28.189999999999998,2,4,1,24,At Risk
78,2,26.9,2,3,1,23,At Risk
38,2,142.84999999999994,4,3,3,43,Potential Loyalist
10,5,527.2,5,4,5,54,VIP
